Store,Start_of_Week,Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales
4,2011-07-16,2011-07-22,3.63,129.1508,5.644,A,205863,29,2011,28.0,No Holiday,2036231.3900000001
4,2011-07-23,2011-07-29,3.66,129.1677,5.644,A,205863,30,2011,29.0,No Holiday,1989674.0700000008
4,2011-07-30,2011-08-05,3.66,129.1846,5.644,A,205863,31,2011,30.0,No Holiday,2160057.3899999997
4,2011-08-06,2011-08-12,3.62,129.2016,5.644,A,205863,32,2011,28.0,No Holiday,2105668.7399999993
4,2011-08-13,2011-08-19,3.55,129.2406,5.644,A,205863,33,2011,28.0,No Holiday,2232892.100000001
4,2011-08-20,2011-08-26,3.52,129.2833,5.644,A,205863,34,2011,27.0,No Holiday,1988490.2099999997
4,2011-08-27,2011-09-02,3.53,129.3259,5.644,A,205863,35,2011,26.0,No Holiday,2078420.3100000003
4,2011-09-03,2011-09-09,3.55,129.3686,5.644,A,205863,36,2011,23.0,No Holiday,2093139.0099999998
4,2011-09-10,2011-09-16,3.53,129.4306,5.644,A,205863,37,2011,23.0,No Holiday,2075577.3299999998
4,2011-09-17,2011-09-23,3.47,129.5183,5.644,A,205863,38,2011,21.0,No Holiday,2031406.41
4,2011-09-24,2011-09-30,3.37,129.6061,5.644,A,205863,39,2011,22.0,No Holiday,1929486.63
4,2011-10-01,2011-10-07,3.3,129.6938,5.143,A,205863,40,2011,19.0,No Holiday,2166737.6499999994
4,2011-10-08,2011-10-14,3.28,129.7706,5.143,A,205863,41,2011,18.0,No Holiday,2074548.8499999999
4,2011-10-15,2011-10-21,3.36,129.7822,5.143,A,205863,42,2011,18.0,No Holiday,2207742.1300000004
4,2011-10-22,2011-10-28,3.36,129.7937,5.143,A,205863,43,2011,13.0,No Holiday,2151659.590000001
4,2011-10-29,2011-11-04,3.32,129.8052,5.143,A,205863,44,2011,10.0,No Holiday,2281217.3100000005
4,2011-11-05,2011-11-11,3.29,129.8167,5.143,A,205863,45,2011,8.0,No Holiday,2203028.96
4,2011-11-12,2011-11-18,3.29,129.8268,5.143,A,205863,46,2011,10.0,No Holiday,2243946.59
4,2011-11-19,2011-11-25,3.22,129.8364,5.143,A,205863,47,2011,9.0,Thanksgiving Day,3004702.330000001
4,2011-11-26,2011-12-02,3.18,129.846,5.143,A,205863,48,2011,4.0,No Holiday,2180999.2600000002
4,2011-12-03,2011-12-09,3.15,129.8555,5.143,A,205863,49,2011,-0.0,No Holiday,2508955.24
4,2011-12-10,2011-12-16,3.15,129.8981,5.143,A,205863,50,2011,2.0,No Holiday,2771397.1699999985
4,2011-12-17,2011-12-23,3.1,129.9845,5.143,A,205863,51,2011,2.0,No Holiday,3676388.9800000014
4,2011-12-24,2011-12-30,3.12,130.071,5.143,A,205863,52,2011,3.0,Christmas,2007105.8599999996
4,2011-12-31,2012-01-06,3.16,130.1575,4.607,A,205863,1,2012,4.0,New Year's Day,2047766.0699999996
4,2012-01-07,2012-01-13,3.26,130.244,4.607,A,205863,2,2012,1.0,No Holiday,1941676.6099999999
4,2012-01-14,2012-01-20,3.27,130.2792,4.607,A,205863,3,2012,6.0,No Holiday,2005097.7600000002
4,2012-01-21,2012-01-27,3.29,130.3145,4.607,A,205863,4,2012,5.0,No Holiday,1928720.5100000002
4,2012-01-28,2012-02-03,3.35,130.3497,4.607,A,205863,5,2012,5.0,No Holiday,2173373.91
4,2012-02-04,2012-02-10,3.41,130.3849,4.607,A,205863,6,2012,1.0,No Holiday,2374660.639999999
4,2012-02-11,2012-02-17,3.49,130.4546,4.607,A,205863,7,2012,1.0,No Holiday,2427640.1700000004
4,2012-02-18,2012-02-24,3.54,130.5502,4.607,A,205863,8,2012,5.0,No Holiday,2226662.1700000013
4,2012-02-25,2012-03-02,3.62,130.6458,4.607,A,205863,9,2012,10.0,No Holiday,2206319.9
4,2012-03-03,2012-03-09,3.67,130.7414,4.607,A,205863,10,2012,12.0,No Holiday,2202450.810000001
4,2012-03-10,2012-03-16,3.71,130.8262,4.607,A,205863,11,2012,15.0,No Holiday,2214967.44
4,2012-03-17,2012-03-23,3.76,130.8966,4.607,A,205863,12,2012,15.0,No Holiday,2091592.5399999998
4,2012-03-24,2012-03-30,3.82,130.9671,4.607,A,205863,13,2012,23.0,No Holiday,2089381.7699999998
4,2012-03-31,2012-04-06,3.86,131.0375,4.308,A,205863,14,2012,20.0,No Holiday,2470206.13
4,2012-04-07,2012-04-13,3.88,131.108,4.308,A,205863,15,2012,20.0,No Holiday,2105301.39
4,2012-04-14,2012-04-20,3.86,131.1173,4.308,A,205863,16,2012,20.0,No Holiday,2144336.8899999997
4,2012-04-21,2012-04-27,3.81,131.1267,4.308,A,205863,17,2012,25.0,No Holiday,2064065.6600000001
4,2012-04-28,2012-05-04,3.75,131.136,4.308,A,205863,18,2012,27.0,No Holiday,2196968.3299999996
4,2012-05-05,2012-05-11,3.68,131.1453,4.308,A,205863,19,2012,20.0,No Holiday,2127661.17
4,2012-05-12,2012-05-18,3.62,131.0983,4.308,A,205863,20,2012,20.0,No Holiday,2207214.8099999996
4,2012-05-19,2012-05-25,3.55,131.0288,4.308,A,205863,21,2012,25.0,No Holiday,2154137.67
4,2012-05-26,2012-06-01,3.48,130.9592,4.308,A,205863,22,2012,25.0,No Holiday,2179360.939999999
4,2012-06-02,2012-06-08,3.43,130.8897,4.308,A,205863,23,2012,26.0,No Holiday,2245257.1799999997
4,2012-06-09,2012-06-15,3.37,130.8295,4.308,A,205863,24,2012,27.0,No Holiday,2234190.93
4,2012-06-16,2012-06-22,3.33,130.7929,4.308,A,205863,25,2012,28.0,No Holiday,2197299.6500000004
4,2012-06-23,2012-06-29,3.26,130.7563,4.308,A,205863,26,2012,29.0,No Holiday,2128362.9200000004
4,2012-06-30,2012-07-06,3.19,130.7196,4.077,A,205863,27,2012,27.0,Independence Day,2224499.2799999993
4,2012-07-07,2012-07-13,3.22,130.683,4.077,A,205863,28,2012,25.0,No Holiday,2100252.61
4,2012-07-14,2012-07-20,3.26,130.7013,4.077,A,205863,29,2012,26.0,No Holiday,2175563.6900000004
4,2012-07-21,2012-07-27,3.36,130.7196,4.077,A,205863,30,2012,27.0,No Holiday,2048613.6500000001
4,2012-07-28,2012-08-03,3.37,130.7379,4.077,A,205863,31,2012,29.0,No Holiday,2174514.13
4,2012-08-04,2012-08-10,3.48,130.7562,4.077,A,205863,32,2012,28.0,No Holiday,2193367.689999999
4,2012-08-11,2012-08-17,3.55,130.791,4.077,A,205863,33,2012,27.0,No Holiday,2283540.3
4,2012-08-18,2012-08-24,3.61,130.8382,4.077,A,205863,34,2012,24.0,No Holiday,2125241.6800000006
4,2012-08-25,2012-08-31,3.65,130.8854,4.077,A,205863,35,2012,25.0,No Holiday,2081181.3500000003
4,2012-09-01,2012-09-07,3.71,130.9325,4.077,A,205863,36,2012,28.0,No Holiday,2125104.7199999997
4,2012-09-08,2012-09-14,3.71,130.9777,4.077,A,205863,37,2012,20.0,No Holiday,2117854.600000001
4,2012-09-15,2012-09-21,3.72,131.0103,4.077,A,205863,38,2012,21.0,No Holiday,2119438.53
4,2012-09-22,2012-09-28,3.67,131.043,4.077,A,205863,39,2012,22.0,No Holiday,2027620.2299999997
4,2012-09-29,2012-10-05,3.62,131.0757,3.879,A,205863,40,2012,17.0,No Holiday,2209835.4299999997
4,2012-10-06,2012-10-12,3.6,131.1083,3.879,A,205863,41,2012,14.0,No Holiday,2133026.07
4,2012-10-13,2012-10-19,3.61,131.15,3.879,A,205863,42,2012,18.0,No Holiday,2097266.8499999996
4,2012-10-20,2012-10-26,3.51,131.1931,3.879,A,205863,43,2012,18.0,No Holiday,2149594.46
5,2010-01-30,2010-02-05,2.57,211.65400000000002,6.566,B,34875,5,2010,4.0,No Holiday,317173.10000000003
5,2010-02-06,2010-02-12,2.55,211.8005,6.566,B,34875,6,2010,4.0,No Holiday,311825.7
5,2010-02-13,2010-02-19,2.51,211.8471,6.566,B,34875,7,2010,5.0,No Holiday,303447.57
5,2010-02-20,2010-02-26,2.56,211.8771,6.566,B,34875,8,2010,8.0,No Holiday,270281.62999999995
5,2010-02-27,2010-03-05,2.62,211.9072,6.566,B,34875,9,2010,9.0,No Holiday,288855.71000000014
5,2010-03-06,2010-03-12,2.67,211.9372,6.566,B,34875,10,2010,15.0,No Holiday,297293.5900000001
5,2010-03-13,2010-03-19,2.72,211.7709,6.566,B,34875,11,2010,13.0,No Holiday,281706.41
5,2010-03-20,2010-03-26,2.73,211.5719,6.566,B,34875,12,2010,11.0,No Holiday,273282.9699999999
5,2010-03-27,2010-04-02,2.72,211.3729,6.465,B,34875,13,2010,17.0,No Holiday,331406.0000000001
5,2010-04-03,2010-04-09,2.77,211.1739,6.465,B,34875,14,2010,18.0,No Holiday,328020.49000000005
5,2010-04-10,2010-04-16,2.81,211.0389,6.465,B,34875,15,2010,18.0,No Holiday,306858.69
5,2010-04-17,2010-04-23,2.8,210.9891,6.465,B,34875,16,2010,18.0,No Holiday,288839.73000000004
5,2010-04-24,2010-04-30,2.78,210.9394,6.465,B,34875,17,2010,20.0,No Holiday,298697.83999999997
5,2010-05-01,2010-05-07,2.84,210.8897,6.465,B,34875,18,2010,22.0,No Holiday,333522.6
5,2010-05-08,2010-05-14,2.85,210.8873,6.465,B,34875,19,2010,24.0,No Holiday,296673.7699999999
5,2010-05-15,2010-05-21,2.83,211.169,6.465,B,34875,20,2010,24.0,No Holiday,301615.49000000005
5,2010-05-22,2010-05-28,2.76,211.4508,6.465,B,34875,21,2010,27.0,No Holiday,310013.11000000004
5,2010-05-29,2010-06-04,2.7,211.7325,6.465,B,34875,22,2010,26.0,No Holiday,337825.89
5,2010-06-05,2010-06-11,2.67,212.0143,6.465,B,34875,23,2010,27.0,No Holiday,296641.91000000003
5,2010-06-12,2010-06-18,2.64,212.012,6.465,B,34875,24,2010,29.0,No Holiday,313795.6000000001
5,2010-06-19,2010-06-25,2.65,211.8961,6.465,B,34875,25,2010,29.0,No Holiday,295257.3
5,2010-06-26,2010-07-02,2.67,211.7802,6.496,B,34875,26,2010,27.0,No Holiday,305993.27
5,2010-07-03,2010-07-09,2.64,211.6643,6.496,B,34875,27,2010,27.0,Independence Day,291808.87000000005
5,2010-07-10,2010-07-16,2.62,211.6561,6.496,B,34875,28,2010,29.0,No Holiday,280701.69999999995
5,2010-07-17,2010-07-23,2.61,211.7916,6.496,B,34875,29,2010,29.0,No Holiday,274742.63
5,2010-07-24,2010-07-30,2.64,211.92700000000002,6.496,B,34875,30,2010,28.0,No Holiday,268929.0300000001
5,2010-07-31,2010-08-06,2.63,212.0624,6.496,B,34875,31,2010,30.0,No Holiday,303043.02000000014
5,2010-08-07,2010-08-13,2.69,212.1979,6.496,B,34875,32,2010,31.0,No Holiday,286477.35
5,2010-08-14,2010-08-20,2.66,212.1609,6.496,B,34875,33,2010,31.0,No Holiday,287205.37999999995
5,2010-08-21,2010-08-27,2.62,212.1239,6.496,B,34875,34,2010,31.0,No Holiday,288519.7499999999
5,2010-08-28,2010-09-03,2.58,212.0869,6.496,B,34875,35,2010,29.0,No Holiday,323798.0
5,2010-09-04,2010-09-10,2.56,212.0499,6.496,B,34875,36,2010,27.0,No Holiday,306533.07999999984
5,2010-09-11,2010-09-17,2.58,212.0769,6.496,B,34875,37,2010,28.0,No Holiday,282558.64999999997
5,2010-09-18,2010-09-24,2.62,212.1519,6.496,B,34875,38,2010,26.0,No Holiday,293131.5800000001
5,2010-09-25,2010-10-01,2.6,212.2269,6.768,B,34875,39,2010,22.0,No Holiday,283178.11999999994
5,2010-10-02,2010-10-08,2.63,212.30200000000002,6.768,B,34875,40,2010,18.0,No Holiday,290494.85000000003
5,2010-10-09,2010-10-15,2.72,212.3692,6.768,B,34875,41,2010,20.0,No Holiday,280681.20000000007
5,2010-10-16,2010-10-22,2.72,212.417,6.768,B,34875,42,2010,22.0,No Holiday,284988.27
5,2010-10-23,2010-10-29,2.72,212.4648,6.768,B,34875,43,2010,21.0,No Holiday,278031.81000000006
5,2010-10-30,2010-11-05,2.69,212.5126,6.768,B,34875,44,2010,15.0,No Holiday,325310.3
5,2010-11-06,2010-11-12,2.73,212.5604,6.768,B,34875,45,2010,17.0,No Holiday,301827.36
5,2010-11-13,2010-11-19,2.77,212.4455,6.768,B,34875,46,2010,11.0,No Holiday,297384.81
5,2010-11-20,2010-11-26,2.74,212.3034,6.768,B,34875,47,2010,19.0,Thanksgiving Day,488362.60999999987
5,2010-11-27,2010-12-03,2.71,212.1614,6.768,B,34875,48,2010,11.0,No Holiday,344490.87999999995
5,2010-12-04,2010-12-10,2.84,212.0193,6.768,B,34875,49,2010,9.0,No Holiday,352811.53
5,2010-12-11,2010-12-17,2.87,211.9581,6.768,B,34875,50,2010,11.0,No Holiday,367801.18999999994
5,2010-12-18,2010-12-24,2.89,211.9574,6.768,B,34875,51,2010,13.0,Christmas,466010.2499999999
5,2010-12-25,2010-12-31,2.94,211.9567,6.768,B,34875,52,2010,10.0,Christmas,298180.18
5,2011-01-01,2011-01-07,2.98,211.956,6.634,B,34875,1,2011,9.0,New Year's Day,286347.26000000007
5,2011-01-08,2011-01-14,2.98,212.0085,6.634,B,34875,2,2011,3.0,No Holiday,260636.71
5,2011-01-15,2011-01-21,3.02,212.38,6.634,B,34875,3,2011,7.0,No Holiday,275313.34
5,2011-01-22,2011-01-28,3.01,212.7515,6.634,B,34875,4,2011,7.0,No Holiday,279088.38999999996
5,2011-01-29,2011-02-04,2.99,213.123,6.634,B,34875,5,2011,5.0,No Holiday,329613.20000000007
5,2011-02-05,2011-02-11,3.02,213.4945,6.634,B,34875,6,2011,3.0,No Holiday,311590.53999999986
5,2011-02-12,2011-02-18,3.04,213.8068,6.634,B,34875,7,2011,15.0,No Holiday,356622.61
5,2011-02-19,2011-02-25,3.06,214.0956,6.634,B,34875,8,2011,17.0,No Holiday,294659.5
5,2011-02-26,2011-03-04,3.29,214.3843,6.634,B,34875,9,2011,16.0,No Holiday,329033.66000000015
5,2011-03-05,2011-03-11,3.46,214.673,6.634,B,34875,10,2011,13.0,No Holiday,293098.1
5,2011-03-12,2011-03-18,3.49,214.9257,6.634,B,34875,11,2011,18.0,No Holiday,312177.6700000001
5,2011-03-19,2011-03-25,3.47,215.1641,6.634,B,34875,12,2011,22.0,No Holiday,294732.5
5,2011-03-26,2011-04-01,3.52,215.4024,6.489,B,34875,13,2011,16.0,No Holiday,314316.55
5,2011-04-02,2011-04-08,3.62,215.6408,6.489,B,34875,14,2011,21.0,No Holiday,307333.62
5,2011-04-09,2011-04-15,3.74,215.8593,6.489,B,34875,15,2011,22.0,No Holiday,307913.58
5,2011-04-16,2011-04-22,3.81,216.028,6.489,B,34875,16,2011,24.0,No Holiday,328415.44
5,2011-04-23,2011-04-29,3.81,216.1968,6.489,B,34875,17,2011,24.0,No Holiday,307291.5600000001
5,2011-04-30,2011-05-06,3.91,216.3656,6.489,B,34875,18,2011,19.0,No Holiday,322904.68
5,2011-05-07,2011-05-13,3.9,216.5344,6.489,B,34875,19,2011,25.0,No Holiday,290930.0100000001
5,2011-05-14,2011-05-20,3.91,216.3024,6.489,B,34875,20,2011,22.0,No Holiday,299614.33
5,2011-05-21,2011-05-27,3.79,216.0704,6.489,B,34875,21,2011,27.0,No Holiday,297149.69
5,2011-05-28,2011-06-03,3.7,215.8384,6.489,B,34875,22,2011,29.0,No Holiday,329183.92000000004
5,2011-06-04,2011-06-10,3.65,215.6065,6.489,B,34875,23,2011,29.0,No Holiday,304984.1400000001
5,2011-06-11,2011-06-17,3.64,215.5605,6.489,B,34875,24,2011,30.0,No Holiday,304811.82000000007
5,2011-06-18,2011-06-24,3.59,215.65400000000002,6.489,B,34875,25,2011,29.0,No Holiday,302881.63999999996
5,2011-06-25,2011-07-01,3.52,215.7475,6.529,B,34875,26,2011,30.0,No Holiday,327093.88999999996
5,2011-07-02,2011-07-08,3.48,215.8409,6.529,B,34875,27,2011,30.0,Independence Day,310804.92999999993
5,2011-07-09,2011-07-15,3.58,215.9251,6.529,B,34875,28,2011,31.0,No Holiday,283248.62000000005
5,2011-07-16,2011-07-22,3.65,215.9858,6.529,B,34875,29,2011,31.0,No Holiday,292539.73000000016
5,2011-07-23,2011-07-29,3.68,216.0464,6.529,B,34875,30,2011,32.0,No Holiday,275142.17
5,2011-07-30,2011-08-05,3.68,216.1071,6.529,B,34875,31,2011,33.0,No Holiday,317738.56000000006
5,2011-08-06,2011-08-12,3.64,216.1678,6.529,B,34875,32,2011,32.0,No Holiday,289886.1600000001
5,2011-08-13,2011-08-19,3.55,216.2312,6.529,B,34875,33,2011,32.0,No Holiday,303643.83999999997
5,2011-08-20,2011-08-26,3.52,216.295,6.529,B,34875,34,2011,32.0,No Holiday,310338.17000000004
5,2011-08-27,2011-09-02,3.53,216.3588,6.529,B,34875,35,2011,32.0,No Holiday,315645.53
5,2011-09-03,2011-09-09,3.55,216.4227,6.529,B,34875,36,2011,26.0,No Holiday,321110.22000000003
5,2011-09-10,2011-09-16,3.53,216.6033,6.529,B,34875,37,2011,29.0,No Holiday,278529.7099999999
5,2011-09-17,2011-09-23,3.47,216.9397,6.529,B,34875,38,2011,26.0,No Holiday,291024.98000000004
5,2011-09-24,2011-09-30,3.36,217.27599999999998,6.529,B,34875,39,2011,27.0,No Holiday,292315.38000000006
5,2011-10-01,2011-10-07,3.28,217.6124,6.3,B,34875,40,2011,22.0,No Holiday,309111.4700000002
5,2011-10-08,2011-10-14,3.27,217.9237,6.3,B,34875,41,2011,22.0,No Holiday,286117.72
5,2011-10-15,2011-10-21,3.35,218.0853,6.3,B,34875,42,2011,19.0,No Holiday,306069.17999999993
5,2011-10-22,2011-10-28,3.37,218.2469,6.3,B,34875,43,2011,21.0,No Holiday,307035.11
5,2011-10-29,2011-11-04,3.33,218.4084,6.3,B,34875,44,2011,14.0,No Holiday,353652.23000000016
5,2011-11-05,2011-11-11,3.3,218.57,6.3,B,34875,45,2011,16.0,No Holiday,311906.7
5,2011-11-12,2011-11-18,3.31,218.7939,6.3,B,34875,46,2011,18.0,No Holiday,307944.37000000005
5,2011-11-19,2011-11-25,3.24,219.0428,6.3,B,34875,47,2011,17.0,Thanksgiving Day,507900.07
5,2011-11-26,2011-12-02,3.17,219.2917,6.3,B,34875,48,2011,11.0,No Holiday,376225.61
5,2011-12-03,2011-12-09,3.16,219.5406,6.3,B,34875,49,2011,7.0,No Holiday,367433.77
5,2011-12-10,2011-12-16,3.16,219.7596,6.3,B,34875,50,2011,12.0,No Holiday,379530.3000000001
5,2011-12-17,2011-12-23,3.11,219.9387,6.3,B,34875,51,2011,10.0,No Holiday,458562.24000000005
5,2011-12-24,2011-12-30,3.13,220.1178,6.3,B,34875,52,2011,8.0,Christmas,349624.88000000006
5,2011-12-31,2012-01-06,3.16,220.2969,5.943,B,34875,1,2012,10.0,New Year's Day,312078.7099999999
5,2012-01-07,2012-01-13,3.26,220.476,5.943,B,34875,2,2012,9.0,No Holiday,291454.5200000001
5,2012-01-14,2012-01-20,3.27,220.5694,5.943,B,34875,3,2012,13.0,No Holiday,287523.98
5,2012-01-21,2012-01-27,3.29,220.6628,5.943,B,34875,4,2012,13.0,No Holiday,295974.22000000003
5,2012-01-28,2012-02-03,3.36,220.7562,5.943,B,34875,5,2012,14.0,No Holiday,333948.0000000002
5,2012-02-04,2012-02-10,3.41,220.8496,5.943,B,34875,6,2012,9.0,No Holiday,349239.87999999995
5,2012-02-11,2012-02-17,3.51,221.0106,5.943,B,34875,7,2012,9.0,No Holiday,356427.9799999999
5,2012-02-18,2012-02-24,3.56,221.2224,5.943,B,34875,8,2012,14.0,No Holiday,312220.47
5,2012-02-25,2012-03-02,3.63,221.4342,5.943,B,34875,9,2012,16.0,No Holiday,359206.2099999999
5,2012-03-03,2012-03-09,3.67,221.646,5.943,B,34875,10,2012,14.0,No Holiday,347295.6
5,2012-03-10,2012-03-16,3.73,221.799,5.943,B,34875,11,2012,18.0,No Holiday,339392.54000000004
5,2012-03-17,2012-03-23,3.79,221.8735,5.943,B,34875,12,2012,18.0,No Holiday,321299.99
5,2012-03-24,2012-03-30,3.84,221.94799999999998,5.943,B,34875,13,2012,20.0,No Holiday,331318.73000000004
5,2012-03-31,2012-04-06,3.89,222.0226,5.801,B,34875,14,2012,21.0,No Holiday,402985.7
5,2012-04-07,2012-04-13,3.89,222.0971,5.801,B,34875,15,2012,21.0,No Holiday,351832.0300000001
5,2012-04-14,2012-04-20,3.88,222.1512,5.801,B,34875,16,2012,20.0,No Holiday,330063.06
5,2012-04-21,2012-04-27,3.81,222.2054,5.801,B,34875,17,2012,21.0,No Holiday,324839.74000000005
5,2012-04-28,2012-05-04,3.75,222.2595,5.801,B,34875,18,2012,25.0,No Holiday,360932.69
5,2012-05-05,2012-05-11,3.69,222.3136,5.801,B,34875,19,2012,23.0,No Holiday,333870.52000000014
5,2012-05-12,2012-05-18,3.63,222.3304,5.801,B,34875,20,2012,21.0,No Holiday,336189.66
5,2012-05-19,2012-05-25,3.56,222.3324,5.801,B,34875,21,2012,26.0,No Holiday,341994.48
5,2012-05-26,2012-06-01,3.5,222.3343,5.801,B,34875,22,2012,27.0,No Holiday,359867.7999999999
5,2012-06-02,2012-06-08,3.45,222.3363,5.801,B,34875,23,2012,27.0,No Holiday,341704.5900000001
5,2012-06-09,2012-06-15,3.39,222.3493,5.801,B,34875,24,2012,28.0,No Holiday,327383.63999999996
5,2012-06-16,2012-06-22,3.35,222.39,5.801,B,34875,25,2012,27.0,No Holiday,325041.6799999998
5,2012-06-23,2012-06-29,3.29,222.4307,5.801,B,34875,26,2012,31.0,No Holiday,329658.1000000001
5,2012-06-30,2012-07-06,3.23,222.4714,5.603,B,34875,27,2012,28.0,Independence Day,341214.42999999993
5,2012-07-07,2012-07-13,3.26,222.5121,5.603,B,34875,28,2012,27.0,No Holiday,316203.64
5,2012-07-14,2012-07-20,3.31,222.5209,5.603,B,34875,29,2012,27.0,No Holiday,321205.12
5,2012-07-21,2012-07-27,3.41,222.5297,5.603,B,34875,30,2012,29.0,No Holiday,306827.35999999987
5,2012-07-28,2012-08-03,3.42,222.5385,5.603,B,34875,31,2012,31.0,No Holiday,324195.17
5,2012-08-04,2012-08-10,3.49,222.5473,5.603,B,34875,32,2012,31.0,No Holiday,306759.7
5,2012-08-11,2012-08-17,3.57,222.6277,5.603,B,34875,33,2012,31.0,No Holiday,314014.17999999993
5,2012-08-18,2012-08-24,3.62,222.7617,5.603,B,34875,34,2012,26.0,No Holiday,320831.36
5,2012-08-25,2012-08-31,3.64,222.8958,5.603,B,34875,35,2012,29.0,No Holiday,344642.00999999995
5,2012-09-01,2012-09-07,3.73,223.0299,5.603,B,34875,36,2012,30.0,No Holiday,350648.9099999999
5,2012-09-08,2012-09-14,3.72,223.1734,5.603,B,34875,37,2012,25.0,No Holiday,299800.67000000004
5,2012-09-15,2012-09-21,3.72,223.3738,5.603,B,34875,38,2012,22.0,No Holiday,307306.75999999995
5,2012-09-22,2012-09-28,3.67,223.5741,5.603,B,34875,39,2012,26.0,No Holiday,310141.6799999998
5,2012-09-29,2012-10-05,3.62,223.7744,5.4220000000000015,B,34875,40,2012,22.0,No Holiday,343048.2900000001
5,2012-10-06,2012-10-12,3.6,223.9748,5.4220000000000015,B,34875,41,2012,19.0,No Holiday,325345.4100000001
5,2012-10-13,2012-10-19,3.59,224.0193,5.4220000000000015,B,34875,42,2012,21.0,No Holiday,313358.14999999997
5,2012-10-20,2012-10-26,3.51,224.0378,5.4220000000000015,B,34875,43,2012,22.0,No Holiday,319550.7700000001
6,2010-01-30,2010-02-05,2.57,212.6224,7.258999999999999,A,202505,5,2010,5.0,No Holiday,1652635.1
6,2010-02-06,2010-02-12,2.55,212.77,7.258999999999999,A,202505,6,2010,5.0,No Holiday,1606283.8599999999
6,2010-02-13,2010-02-19,2.51,212.8162,7.258999999999999,A,202505,7,2010,6.0,No Holiday,1567138.0700000005
6,2010-02-20,2010-02-26,2.56,212.8453,7.258999999999999,A,202505,8,2010,8.0,No Holiday,1432953.2100000004
6,2010-02-27,2010-03-05,2.62,212.8745,7.258999999999999,A,202505,9,2010,10.0,No Holiday,1601348.82
6,2010-03-06,2010-03-12,2.67,212.9037,7.258999999999999,A,202505,10,2010,15.0,No Holiday,1558621.36
6,2010-03-13,2010-03-19,2.72,212.7352,7.258999999999999,A,202505,11,2010,14.0,No Holiday,1693058.9099999997
6,2010-03-20,2010-03-26,2.73,212.5337,7.258999999999999,A,202505,12,2010,12.0,No Holiday,1472033.3799999997
6,2010-03-27,2010-04-02,2.72,212.3323,7.0920000000000005,A,202505,13,2010,18.0,No Holiday,1770333.8999999997
6,2010-04-03,2010-04-09,2.77,212.1308,7.0920000000000005,A,202505,14,2010,19.0,No Holiday,1667181.8200000005
6,2010-04-10,2010-04-16,2.81,211.9943,7.0920000000000005,A,202505,15,2010,19.0,No Holiday,1519846.36
6,2010-04-17,2010-04-23,2.8,211.9443,7.0920000000000005,A,202505,16,2010,18.0,No Holiday,1540435.9900000002
6,2010-04-24,2010-04-30,2.78,211.8943,7.0920000000000005,A,202505,17,2010,21.0,No Holiday,1498080.1599999995
6,2010-05-01,2010-05-07,2.84,211.8443,7.0920000000000005,A,202505,18,2010,23.0,No Holiday,1619920.0400000003
6,2010-05-08,2010-05-14,2.85,211.8422,7.0920000000000005,A,202505,19,2010,24.0,No Holiday,1524059.4000000001
6,2010-05-15,2010-05-21,2.83,212.1275,7.0920000000000005,A,202505,20,2010,24.0,No Holiday,1531938.4400000004
6,2010-05-22,2010-05-28,2.76,212.4129,7.0920000000000005,A,202505,21,2010,26.0,No Holiday,1644470.6600000001
6,2010-05-29,2010-06-04,2.7,212.6982,7.0920000000000005,A,202505,22,2010,26.0,No Holiday,1857380.09
6,2010-06-05,2010-06-11,2.67,212.9836,7.0920000000000005,A,202505,23,2010,28.0,No Holiday,1685652.3500000006
6,2010-06-12,2010-06-18,2.64,212.9814,7.0920000000000005,A,202505,24,2010,29.0,No Holiday,1677248.2400000005
6,2010-06-19,2010-06-25,2.65,212.8641,7.0920000000000005,A,202505,25,2010,29.0,No Holiday,1640681.8800000006
6,2010-06-26,2010-07-02,2.67,212.7469,6.973,A,202505,26,2010,27.0,No Holiday,1759777.2499999998
6,2010-07-03,2010-07-09,2.64,212.6297,6.973,A,202505,27,2010,27.0,Independence Day,1690317.99
6,2010-07-10,2010-07-16,2.62,212.6212,6.973,A,202505,28,2010,29.0,No Holiday,1560120.8000000003
6,2010-07-17,2010-07-23,2.61,212.7579,6.973,A,202505,29,2010,29.0,No Holiday,1585240.92
6,2010-07-24,2010-07-30,2.64,212.8945,6.973,A,202505,30,2010,27.0,No Holiday,1532308.7800000003
6,2010-07-31,2010-08-06,2.63,213.0311,6.973,A,202505,31,2010,30.0,No Holiday,1633241.5899999999
6,2010-08-07,2010-08-13,2.69,213.1678,6.973,A,202505,32,2010,30.0,No Holiday,1547654.9799999997
6,2010-08-14,2010-08-20,2.66,213.1291,6.973,A,202505,33,2010,31.0,No Holiday,1539930.5000000002
6,2010-08-21,2010-08-27,2.62,213.0905,6.973,A,202505,34,2010,30.0,No Holiday,1450766.12
6,2010-08-28,2010-09-03,2.58,213.0519,6.973,A,202505,35,2010,28.0,No Holiday,1510925.32
6,2010-09-04,2010-09-10,2.56,213.0133,6.973,A,202505,36,2010,26.0,No Holiday,1424225.4400000004
6,2010-09-11,2010-09-17,2.58,213.0399,6.973,A,202505,37,2010,28.0,No Holiday,1308537.75
6,2010-09-18,2010-09-24,2.62,213.1153,6.973,A,202505,38,2010,25.0,No Holiday,1275591.84
